date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:35:28	10990/10990	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:48%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:28	10990/10990	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:48%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:29	9348/9348	---M--	200	added ('OK')	font/woff2	etag:%2205aed29c3493f8d6aa1a769cd47857d2%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:29	12624/12624	---M--	200	added ('OK')	font/woff	etag:%2236e7f2530a14f2aa2c19f6cbaf433057%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-semibold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:29	8408/8408	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:29	8408/8408	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:30	7252/7252	---M--	200	added ('OK')	font/woff2	etag:%22c38abbdbb199c3c94993d1c4da3041fd%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:30	9696/9696	---M--	200	added ('OK')	font/woff	etag:%220b3ae9c3f92f68ddd437d7c9f473c2b4%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-semibold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:31	18746/18746	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:31	18746/18746	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:32	6456/6456	---M--	200	added ('OK')	font/woff2	etag:%229e2ea9072dae18c0784a8d12a50fce78%22	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:32	8508/8508	---M--	200	added ('OK')	font/woff	etag:%22c15f7abbe09fc82e463d4d0003f32f18%22	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-semibold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:32	6780/6780	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:32	6780/6780	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:33	5724/5724	---M--	200	added ('OK')	font/woff2	etag:%22d0b25a2eba398a6b21e639de323d191d%22	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:34	8064/8064	---M--	200	added ('OK')	font/woff	etag:%2287b80a885f71f1774dc7fb5817a78d2b%22	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-semibold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:34	15843/15843	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:34	15843/15843	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:35	13296/13296	---M--	200	added ('OK')	font/woff2	etag:%225fe2e45dc191ca8160b51be9d2f41b4f%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:35	19032/19032	---M--	200	added ('OK')	font/woff	etag:%2296f4c7e46c4e704a359a761f64bbc4a7%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-semibold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:36	14309/14309	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-semibold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-semibold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:36	14309/14309	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-semibold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-semibold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:36	12476/12476	---M--	200	added ('OK')	font/woff2	etag:%224fd0cfc89b693f84b83b42c1ea10f83a%22	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-semibold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-semibold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
